iter	Passed	Remaining
1368	73023	6987
1369	73071	6933
1370	73124	6880
1371	73176	6826
1372	73227	6773
1373	73279	6719
1374	73331	6666
1375	73388	6613
1376	73440	6560
1377	73492	6506
1378	73534	6452
1379	73585	6398
1380	73637	6345
1381	73689	6291
1382	73744	6238
1383	73800	6185
1384	73851	6132
1385	73905	6078
1386	73946	6024
1387	73999	5971
1388	74036	5916
1389	74090	5863
1390	74153	5810
1391	74200	5756
1392	74264	5704
1393	74329	5652
1394	74379	5598
1395	74437	5545
1396	74497	5492
1397	74555	5439
1398	74616	5386
1399	74683	5334
1400	74744	5281
1401	74806	5228
1402	74872	5176
1403	74943	5124
1404	75007	5071
1405	75075	5019
1406	75129	4965
1407	75191	4913
1408	75231	4858
1409	75284	4805
1410	75340	4752
1411	75392	4698
1412	75443	4645
1413	75494	4591
1414	75541	4537
1415	75596	4484
1416	75645	4430
1417	75695	4377
1418	75747	4323
1419	75796	4270
1420	75845	4216
1421	75892	4162
1422	75943	4109
1423	75991	4055
1424	76062	4003
1425	76119	3950
1426	76162	3896
1427	76214	3842
1428	76261	3789
1429	76296	3734
1430	76344	3681
1431	76393	3627
1432	76443	3574
1433	76499	3520
1434	76553	3467
1435	76612	3414
1436	76670	3361
1437	76723	3307
1438	76773	3254
1439	76828	3201
1440	76880	3147
1441	76932	3094
1442	76986	3041
1443	77037	2987
1444	77096	2934
1445	77150	2881
1446	77203	2827
1447	77255	2774
1448	77306	2720
1449	77362	2667
1450	77405	2613
1451	77458	2560
1452	77496	2506
1453	77548	2453
1454	77597	2399
1455	77752	2349
1456	77807	2296
1457	77858	2242
1458	77905	2189
1459	77954	2135
1460	78008	2082
1461	78061	2028
1462	78112	1975
1463	78167	1922
1464	78219	1868
1465	78271	1815
1466	78322	1761
1467	78374	1708
1468	78430	1655
1469	78485	1601
1470	78541	1548
1471	78598	1495
1472	78648	1441
1473	78705	1388
1474	78760	1334
1475	78814	1281
1476	78865	1228
1477	78920	1174
1478	78971	1121
1479	79024	1067
1480	79082	1014
1481	79134	961
1482	79194	907
1483	79249	854
1484	79311	801
1485	79374	747
1486	79431	694
1487	79481	640
1488	79531	587
1489	79583	534
1490	79638	480
1491	79692	427
1492	79732	373
1493	79785	320
1494	79826	266
1495	79875	213
1496	79912	160
1497	79963	106
1498	80012	53
1499	80061	0
